# Data Source: https://www.kaggle.com/kimjihoo/coronavirusdataset/data?select=TimeProvince.csv 
# Data provenience: Korea Centers for Disease Control & Prevention 
# License: CC BY-NC-SA 4.0 
"time"	"cases"	"deaths"	"hospitalized"	"icu"	"recovered"
"2020-05-04"	1366	53	NA	NA	1173
"2020-05-05"	1366	53	NA	NA	1186
"2020-05-06"	1366	53	NA	NA	1190
"2020-05-07"	1366	53	NA	NA	1198
"2020-05-08"	1366	53	NA	NA	1206
"2020-05-09"	1366	53	NA	NA	1215
"2020-05-10"	1366	53	NA	NA	1220
"2020-05-11"	1366	53	NA	NA	1228
"2020-05-12"	1367	54	NA	NA	1230
"2020-05-13"	1367	54	NA	NA	1231
"2020-05-14"	1368	54	NA	NA	1237
"2020-05-15"	1368	54	NA	NA	1245
"2020-05-16"	1368	54	NA	NA	1253
"2020-05-17"	1368	54	NA	NA	1254
"2020-05-18"	1368	54	NA	NA	1257
"2020-05-19"	1368	54	NA	NA	1261
"2020-05-20"	1368	54	NA	NA	1271
"2020-05-21"	1368	54	NA	NA	1272
"2020-05-22"	1370	54	NA	NA	1276
"2020-05-23"	1370	54	NA	NA	1278
"2020-05-24"	1376	54	NA	NA	1281
"2020-05-25"	1377	54	NA	NA	1285
"2020-05-26"	1378	54	NA	NA	1286
"2020-05-27"	1378	54	NA	NA	1287
"2020-05-28"	1379	54	NA	NA	1291
"2020-05-29"	1379	54	NA	NA	1293
"2020-05-30"	1379	54	NA	NA	1294
"2020-05-31"	1379	54	NA	NA	1295
"2020-06-01"	1379	54	NA	NA	1296
"2020-06-02"	1379	54	NA	NA	1297
"2020-06-03"	1379	54	NA	NA	1298
"2020-06-04"	1380	54	NA	NA	1301
"2020-06-05"	1382	54	NA	NA	1302
"2020-06-06"	1383	54	NA	NA	1303
"2020-06-07"	1383	54	NA	NA	1304
"2020-06-08"	1383	54	NA	NA	1309
"2020-06-09"	1383	54	NA	NA	1310
"2020-06-10"	1383	54	NA	NA	1310
"2020-06-11"	1383	54	NA	NA	1312
"2020-06-12"	1383	54	NA	NA	1312
"2020-06-13"	1383	54	NA	NA	1312
"2020-06-14"	1383	54	NA	NA	1313
"2020-06-15"	1383	54	NA	NA	1313
"2020-06-16"	1383	54	NA	NA	1313
"2020-06-17"	1383	54	NA	NA	1313
"2020-06-18"	1383	54	NA	NA	1316
"2020-06-19"	1383	54	NA	NA	1317
"2020-06-20"	1384	54	NA	NA	1319
"2020-06-21"	1384	54	NA	NA	1320
"2020-06-22"	1385	54	NA	NA	1320
"2020-06-23"	1385	54	NA	NA	1321
"2020-06-24"	1386	54	NA	NA	1321
"2020-06-25"	1386	54	NA	NA	1321
"2020-06-26"	1387	54	NA	NA	1327
"2020-06-27"	1387	54	NA	NA	1328
"2020-06-28"	1387	54	NA	NA	1328
"2020-06-29"	1388	54	NA	NA	1328
"2020-06-30"	1389	54	NA	NA	1328
