# Data Source: https://www.kaggle.com/kimjihoo/coronavirusdataset/data?select=TimeProvince.csv 
# Data provenience: Korea Centers for Disease Control & Prevention 
# License: CC BY-NC-SA 4.0 
"time"	"cases"	"deaths"	"hospitalized"	"icu"	"recovered"
"2020-05-08"	13	0	NA	NA	12
"2020-05-09"	13	0	NA	NA	13
"2020-05-10"	14	0	NA	NA	13
"2020-05-11"	14	0	NA	NA	13
"2020-05-12"	14	0	NA	NA	12
"2020-05-13"	14	0	NA	NA	12
"2020-05-14"	14	0	NA	NA	12
"2020-05-15"	14	0	NA	NA	12
"2020-05-16"	14	0	NA	NA	11
"2020-05-17"	14	0	NA	NA	11
"2020-05-18"	14	0	NA	NA	11
"2020-05-19"	14	0	NA	NA	11
"2020-05-20"	14	0	NA	NA	13
"2020-05-21"	14	0	NA	NA	13
"2020-05-22"	14	0	NA	NA	13
"2020-05-23"	14	0	NA	NA	13
"2020-05-24"	14	0	NA	NA	13
"2020-05-25"	14	0	NA	NA	13
"2020-05-26"	14	0	NA	NA	13
"2020-05-27"	14	0	NA	NA	13
"2020-05-28"	14	0	NA	NA	13
"2020-05-29"	14	0	NA	NA	13
"2020-05-30"	14	0	NA	NA	13
"2020-05-31"	15	0	NA	NA	13
"2020-06-01"	15	0	NA	NA	13
"2020-06-02"	15	0	NA	NA	13
"2020-06-03"	15	0	NA	NA	13
"2020-06-04"	15	0	NA	NA	13
"2020-06-05"	15	0	NA	NA	13
"2020-06-06"	15	0	NA	NA	13
"2020-06-07"	15	0	NA	NA	13
"2020-06-08"	15	0	NA	NA	13
"2020-06-09"	15	0	NA	NA	13
"2020-06-10"	15	0	NA	NA	13
"2020-06-11"	15	0	NA	NA	13
"2020-06-12"	15	0	NA	NA	13
"2020-06-13"	15	0	NA	NA	14
"2020-06-14"	15	0	NA	NA	15
"2020-06-15"	15	0	NA	NA	15
"2020-06-16"	15	0	NA	NA	15
"2020-06-17"	16	0	NA	NA	15
"2020-06-18"	16	0	NA	NA	15
"2020-06-19"	19	0	NA	NA	15
"2020-06-20"	19	0	NA	NA	15
"2020-06-21"	19	0	NA	NA	15
"2020-06-22"	19	0	NA	NA	15
"2020-06-23"	19	0	NA	NA	15
"2020-06-24"	19	0	NA	NA	15
"2020-06-25"	19	0	NA	NA	16
"2020-06-26"	19	0	NA	NA	16
"2020-06-27"	19	0	NA	NA	16
"2020-06-28"	19	0	NA	NA	16
"2020-06-29"	19	0	NA	NA	16
"2020-06-30"	19	0	NA	NA	16
